Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sportswear-club-women-solid-black-track-pants,Sportswear Club Women Solid Black Track Pants,"Sportswear Club Women Solid Black Track Pants<br><a href=""https://www.flipkart.com/nike-sportswear-club-solid-women-black-track-pants/p/itm5106169a84fd1?pid=TKPGFGYHNWKZZEZQ&amp;lid=LSTTKPGFGYHNWKZZEZQWYYVHH&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_38&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNIi2qHKUJSxytOx3bpt2qnL-v7cvP15BIq1u7k7Cf0IqfcUmN_6PwCReg_VTM4VLxo%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",NIKE,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3295.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahy8bgzrjkszzc.jpg?v=1758290581,1.0,,False,,,,kg,,,active
ws-straight-leg-pants-women-solid-maroon-track-pants,Ws Straight Leg Pants Women Solid Maroon Track Pants,"Ws Straight Leg Pants Women Solid Maroon Track Pants<br><a href=""https://www.flipkart.com/puma-ws-straight-leg-pants-solid-women-maroon-track/p/itm52182c892fb3a?pid=TKPG97ZJYGQBM9A5&amp;lid=LSTTKPG97ZJYGQBM9A5HBFTUA&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_35&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPG97ZJYGQBM9A5.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1199.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-58825012-puma-original-imagd7feekfdura7-bb.jpg?v=1758290579,1.0,,False,,,,kg,,,active
women-graphic-pant-1-women-graphic-print-black-track-pa,WOMEN GRAPHIC PANT 1 Women Graphic Print Black Track Pa...,"WOMEN GRAPHIC PANT 1 Women Graphic Print Black Track Pa...<br><a href=""https://www.flipkart.com/puma-women-graphic-pant-1-print-black-track-pants/p/itm2ba470461c6d5?pid=TKPG85FDUGJG2VGN&amp;lid=LSTTKPG85FDUGJG2VGNXVYYDK&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_34&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPG85FDUGJG2VGN.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1249.0,2499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-84789301-puma-original-imag9j73pb8qggsh.jpg?v=1758290578,1.0,,False,,,,kg,,,active
women-solid-purple-track-pants,Women Solid Purple Track Pants,"Women Solid Purple Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-purple-track-pants/p/itmc25544c4270c4?pid=TKPGXVUHGFAPEKTR&amp;lid=LSTTKPGXVUHGFAPEKTRM0NOEB&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_31&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNIJlSWK2zPX5gOQSv5cEVdQYo0ULt5UCtaKkxA8SybFkUhz9c-MSIoFe8xMxkfU6dM%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1889.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-84709360-puma-original-imahfu2hpaksfcnp.jpg?v=1758290577,1.0,,False,,,,kg,,,active
women-printed-purple-track-pants,Women Printed Purple Track Pants,"Women Printed Purple Track Pants<br><a href=""https://www.flipkart.com/adidas-printed-women-purple-track-pants/p/itm4708ee7ed10dd?pid=TKPHDQ8FQZNGUH5P&amp;lid=LSTTKPHDQ8FQZNGUH5PXDNATA&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_30&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHDQ8FQZNGUH5P.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,6599.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-jm6514-adidas-original-imahdq8yfkdh75hs.jpg?v=1758290576,1.0,,False,,,,kg,,,active
wmn-graphic-pants-10-women-solid-red-track-pants,Wmn Graphic Pants 10 Women Solid Red Track Pants,"Wmn Graphic Pants 10 Women Solid Red Track Pants<br><a href=""https://www.flipkart.com/puma-wmn-graphic-pants-10-solid-women-red-track/p/itmd40b17c8e6474?pid=TKPG4PW7XTGJAJWM&amp;lid=LSTTKPG4PW7XTGJAJWMJIR5UA&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_29&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPG4PW7XTGJAJWM.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1287.0,2799.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/xxl-84785850-puma-original-imaghbxyarc5ggjy.jpg?v=1758290575,1.0,,False,,,,kg,,,active
women-solid-white-track-pants,Women Solid White Track Pants,"Women Solid White Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-white-track-pants/p/itm128f24a4a6e9c?pid=TKPHEZP6HNRJ3WZK&amp;lid=LSTTKPHEZP6HNRJ3WZKINGRAF&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_27&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNLPJmYEtaZS6ifDfZ8kuzl6G0xyuJyg0MJYX1TV0XE3zYQEIsITtCzc4bHaOMTqL08%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-52780987-puma-original-imahezp5wcgybyjg.jpg?v=1758290574,1.0,,False,,,,kg,,,active
ws-straight-leg-pants-women-solid-grey-track-pants,Ws Straight Leg Pants Women Solid Grey Track Pants,"Ws Straight Leg Pants Women Solid Grey Track Pants<br><a href=""https://www.flipkart.com/puma-ws-straight-leg-pants-solid-women-grey-track/p/itmba8dc50415abf?pid=TKPG4PW75WX7USEK&amp;lid=LSTTKPG4PW75WX7USEKZ8B2SV&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_26&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPG4PW75WX7USEK.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1199.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahyyhxgq5zukzh.jpg?v=1758290573,1.0,,False,,,,kg,,,active
ws-straight-leg-pants-women-printed-blue-track-pants,Ws Straight Leg Pants Women Printed Blue Track Pants,"Ws Straight Leg Pants Women Printed Blue Track Pants<br><a href=""https://www.flipkart.com/puma-ws-straight-leg-pants-printed-women-blue-track/p/itmfbf7b7df37d49?pid=TKPG25ZZN6PBK6SQ&amp;lid=LSTTKPG25ZZN6PBK6SQKS2QEZ&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_25&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPG25ZZN6PBK6SQ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1199.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahyyhxpnwkvwvc.jpg?v=1758290572,1.0,,False,,,,kg,,,active
wmn-graphic-pants-5-women-solid-blue-track-pants,Wmn Graphic Pants 5 Women Solid Blue Track Pants,"Wmn Graphic Pants 5 Women Solid Blue Track Pants<br><a href=""https://www.flipkart.com/puma-wmn-graphic-pants-5-solid-women-blue-track/p/itm4134a88c33885?pid=TKPGYGJ6NTQEZPYU&amp;lid=LSTTKPGYGJ6NTQEZPYUCUZYTB&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_24&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPGYGJ6NTQEZPYU.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1149.0,2299.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-84785501-puma-original-imag3z9mmztmfhyq-bb.jpg?v=1758290571,1.0,,False,,,,kg,,,active
women-self-design-black-track-pants,Women Self Design Black Track Pants,"Women Self Design Black Track Pants<br><a href=""https://www.flipkart.com/puma-self-design-women-black-track-pants/p/itmb97a17eeba5ec?pid=TKPHC6MJU3YQEKB9&amp;lid=LSTTKPHC6MJU3YQEKB9ULUV2X&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_20&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHC6MJU3YQEKB9.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/xl-68956301-puma-original-imahesy6ymngreh7.jpg?v=1758290570,1.0,,False,,,,kg,,,active
women-solid-grey-track-pants,Women Solid Grey Track Pants,"Women Solid Grey Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-grey-track-pants/p/itmc4e96e4f6cd6f?pid=TKPGXVUHWWYRWWJT&amp;lid=LSTTKPGXVUHWWYRWWJTELPCZD&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_19&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPGXVUHWWYRWWJT.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1249.0,2499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahfeunfszdpgfs.jpg?v=1758290569,1.0,,False,,,,kg,,,active
women-solid-black-track-pants,Women Solid Black Track Pants,"Women Solid Black Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-black-track-pants/p/itm07f5a61aa9f4c?pid=TKPHEZP6AEYXJJYA&amp;lid=LSTTKPHEZP6AEYXJJYAWJ4OYI&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_17&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNJo2G2crU9AaF0GpA0QsR8JK3nISwtGuN9pS3sxTf1NsmVkv0XZFiOX7bbXdlao_f8%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/xs-52750301-puma-original-imahezp6yheks5td.jpg?v=1758290568,1.0,,False,,,,kg,,,active
women-striped-beige-track-pants,Women Striped Beige Track Pants,"Women Striped Beige Track Pants<br><a href=""https://www.flipkart.com/adidas-striped-women-beige-track-pants/p/itm908d4684062bf?pid=TKPGHSBAZ2FFG5CC&amp;lid=LSTTKPGHSBAZ2FFG5CCVHP80Y&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_16&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPGHSBAZ2FFG5CC.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1187.0,1799.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imagrcanfype9vzz.jpg?v=1758290567,1.0,,False,,,,kg,,,active
women-solid-brown-track-pants,Women Solid Brown Track Pants,"Women Solid Brown Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-brown-track-pants/p/itm60b39a294f67c?pid=TKPHC6MJRZZX59YG&amp;lid=LSTTKPHC6MJRZZX59YGHSO9LE&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_15&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHC6MJRZZX59YG.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-62975683-puma-original-imahesxx5gdc3hsu.jpg?v=1758290566,1.0,,False,,,,kg,,,active
women-solid-beige-track-pants,Women Solid Beige Track Pants,"Women Solid Beige Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-beige-track-pants/p/itm3bb2189f47312?pid=TKPGXVUHDFHRZYM4&amp;lid=LSTTKPGXVUHDFHRZYM4JDQJIF&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_11&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNIXC7xvaN_lO6LpdA0OUQZxVK26pUTy5vKwObc08v6vvkhz9c-MSIoFe8xMxkfU6dM%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1889.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-84709384-puma-original-imahfyn8ccky9udy.jpg?v=1758290561,1.0,,False,,,,kg,,,active
women-printed-beige-track-pants,Women Printed Beige Track Pants,"Women Printed Beige Track Pants<br><a href=""https://www.flipkart.com/adidas-printed-women-beige-track-pants/p/itm0c3b9658820a2?pid=TKPHDQ8ZACFXFTY5&amp;lid=LSTTKPHDQ8ZACFXFTY5LHSPPD&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_8&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHDQ8ZACFXFTY5.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,7999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/14-jx8760-adidas-original-imahdq8zy2g9ghqu.jpg?v=1758290560,1.0,,False,,,,kg,,,active
women-printed-grey-track-pants,Women Printed Grey Track Pants,"Women Printed Grey Track Pants<br><a href=""https://www.flipkart.com/adidas-printed-women-grey-track-pants/p/itmf701385f5fa66?pid=TKPHDQ8FC44A8SZ6&amp;lid=LSTTKPHDQ8FC44A8SZ6AYR7YA&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_7&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHDQ8FC44A8SZ6.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,12999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-jw4662-adidas-original-imahdq8fys5xthfk.jpg?v=1758290558,1.0,,False,,,,kg,,,active
women-printed-pink-track-pants,Women Printed Pink Track Pants,"Women Printed Pink Track Pants<br><a href=""https://www.flipkart.com/puma-printed-women-pink-track-pants/p/itmb135f44a465e2?pid=TKPH734AYNXZQM6Y&amp;lid=LSTTKPH734AYNXZQM6YJPHBZW&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_6&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNIg4OE4cqmZMWukpJ9n5897MB4EWSRYFTgBpCJJ50kTWOo15S0a61Wzzbg3qNOknKY%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1399.0,3499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-68745317-puma-original-imah7349ftqtmzqx.jpg?v=1758290558,1.0,,False,,,,kg,,,active
women-solid-pink-track-pants,Women Solid Pink Track Pants,"Women Solid Pink Track Pants<br><a href=""https://www.flipkart.com/puma-solid-women-pink-track-pants/p/itm3fb41e02b7b25?pid=TKPH4K8P2AHRUHTT&amp;lid=LSTTKPH4K8P2AHRUHTTIPUFM9&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_5&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=en_Y_viaF1ffo2NtXSCVcWRIKtoMpczOjps5SDveUNirNJBmFmtm9dV-k9D2TVHntmqj90ISb8PnAynf01gEQTii0Ksf8s6I2Oz2HOgbXTo_9U%3D&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",PUMA,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,1499.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/xxs-68039917-puma-original-imah4k8pypkfwpkv.jpg?v=1758290557,1.0,,False,,,,kg,,,active
women-printed-black-track-pants,Women Printed Black Track Pants,"Women Printed Black Track Pants<br><a href=""https://www.flipkart.com/adidas-printed-women-black-track-pants/p/itm515c9dd5ee1d3?pid=TKPHF8PAHUMNMYGH&amp;lid=LSTTKPHF8PAHUMNMYGHALKS7Y&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_4&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPHF8PAHUMNMYGH.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,10999.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/5xl-jd4786-adidas-original-imahf8pazytxxjhf.jpg?v=1758290556,1.0,,False,,,,kg,,,active
women-solid-dark-blue-track-pants,Women Solid Dark Blue Track Pants,"Women Solid Dark Blue Track Pants<br><a href=""https://www.flipkart.com/adidas-solid-women-dark-blue-track-pants/p/itmc5427187a581b?pid=TKPFZYYPGHQZJNX6&amp;lid=LSTTKPFZYYPGHQZJNX6DLX2JV&amp;marketplace=FLIPKART&amp;q=track+pants&amp;store=clo%2Fvua%2Fjlk%2Fhp8&amp;srno=s_1_3&amp;otracker=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_2_5_na_na_na&amp;fm=organic&amp;iid=fe89a981-33ea-4c80-aafd-97c6a24209ec.TKPFZYYPGHQZJNX6.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=h4cjwz6ikw0000001756903787920&amp;qH=e846ec9937033bbd"">View on Flipkart</a>",ADIDAS,,Trackpants,Trackpants,True,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,674.0,1499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/xs-bq0511-adidas-original-imag74u9drajdfsj-bb.jpg?v=1758290555,1.0,,False,,,,kg,,,active
